日期,产品类别,地区,销售额,订单量,月份
2024/10/26,运动户外,华东,1339,20,Oct-24
2024/10/26,运动户外,西部,1434,20,Oct-24
2024/10/27,电子产品,北方,7596,45,Oct-24
2024/10/27,电子产品,南方,6206,31,Oct-24
2024/10/27,电子产品,华东,7064,30,Oct-24
2024/10/27,电子产品,西部,8101,42,Oct-24
2024/10/27,家用电器,北方,3949,20,Oct-24
2024/10/27,家用电器,南方,3262,20,Oct-24
2024/10/27,家用电器,华东,2628,20,Oct-24
2024/10/27,家用电器,西部,3013,20,Oct-24
2024/10/27,服装服饰,北方,5168,21,Oct-24
2024/10/27,服装服饰,南方,3900,20,Oct-24
2024/10/27,服装服饰,华东,4775,20,Oct-24
2024/10/27,服装服饰,西部,4426,20,Oct-24
2024/10/27,家居用品,北方,2417,20,Oct-24
2024/10/27,家居用品,南方,1984,20,Oct-24
2024/10/27,家居用品,华东,1976,20,Oct-24
2024/10/27,家居用品,西部,1950,20,Oct-24
2024/10/27,运动户外,北方,1694,20,Oct-24
2024/10/27,运动户外,南方,1353,20,Oct-24
2024/10/27,运动户外,华东,1589,20,Oct-24
2024/10/27,运动户外,西部,1197,20,Oct-24
2024/10/28,电子产品,北方,6183,29,Oct-24
2024/10/28,电子产品,南方,6012,35,Oct-24
2024/10/28,电子产品,华东,5295,27,Oct-24
2024/10/28,电子产品,西部,4786,25,Oct-24
2024/10/28,家用电器,北方,3381,20,Oct-24
2024/10/28,家用电器,南方,2685,20,Oct-24
2024/10/28,家用电器,华东,2890,20,Oct-24
2024/10/28,家用电器,西部,2469,20,Oct-24
2024/10/28,服装服饰,北方,4830,22,Oct-24
2024/10/28,服装服饰,南方,3472,20,Oct-24
2024/10/28,服装服饰,华东,3737,20,Oct-24
2024/10/28,服装服饰,西部,3821,20,Oct-24
2024/10/28,家居用品,北方,2035,20,Oct-24
2024/10/28,家居用品,南方,1284,20,Oct-24
2024/10/28,家居用品,华东,1648,20,Oct-24
2024/10/28,家居用品,西部,1604,20,Oct-24
2024/10/28,运动户外,北方,1490,20,Oct-24
2024/10/28,运动户外,南方,1179,20,Oct-24
2024/10/28,运动户外,华东,1427,20,Oct-24
2024/10/28,运动户外,西部,1251,20,Oct-24
2024/10/29,电子产品,北方,6986,30,Oct-24
2024/10/29,电子产品,南方,6101,24,Oct-24
2024/10/29,电子产品,华东,4805,24,Oct-24
2024/10/29,电子产品,西部,5275,21,Oct-24
2024/10/29,家用电器,北方,3033,20,Oct-24
2024/10/29,家用电器,南方,2377,20,Oct-24
2024/10/29,家用电器,华东,2431,20,Oct-24
2024/10/29,家用电器,西部,2294,20,Oct-24
2024/10/29,服装服饰,北方,4224,23,Oct-24
2024/10/29,服装服饰,南方,3622,20,Oct-24
2024/10/29,服装服饰,华东,3436,20,Oct-24
2024/10/29,服装服饰,西部,3098,20,Oct-24
2024/10/29,家居用品,北方,2129,20,Oct-24
2024/10/29,家居用品,南方,1709,20,Oct-24
2024/10/29,家居用品,华东,1630,20,Oct-24
2024/10/29,家居用品,西部,1551,20,Oct-24
2024/10/29,运动户外,北方,1428,20,Oct-24
2024/10/29,运动户外,南方,1134,20,Oct-24
2024/10/29,运动户外,华东,1113,20,Oct-24
2024/10/29,运动户外,西部,1404,20,Oct-24
2024/10/30,电子产品,北方,7343,36,Oct-24
2024/10/30,电子产品,南方,5248,28,Oct-24
2024/10/30,电子产品,华东,4858,23,Oct-24
2024/10/30,电子产品,西部,5756,24,Oct-24
2024/10/30,家用电器,北方,3000,20,Oct-24
2024/10/30,家用电器,南方,2560,20,Oct-24
2024/10/30,家用电器,华东,2627,20,Oct-24
2024/10/30,家用电器,西部,2172,20,Oct-24
2024/10/30,服装服饰,北方,3130,20,Oct-24
2024/10/30,服装服饰,南方,3121,20,Oct-24
2024/10/30,服装服饰,华东,3052,20,Oct-24
2024/10/30,服装服饰,西部,3049,20,Oct-24
2024/10/30,家居用品,北方,2032,20,Oct-24
2024/10/30,家居用品,南方,1425,20,Oct-24
2024/10/30,家居用品,华东,1479,20,Oct-24
2024/10/30,家居用品,西部,1519,20,Oct-24
2024/10/30,运动户外,北方,1315,20,Oct-24
2024/10/30,运动户外,南方,1657,20,Oct-24
2024/10/30,运动户外,华东,1135,20,Oct-24
2024/10/30,运动户外,西部,1354,20,Oct-24
2024/10/31,电子产品,北方,6694,31,Oct-24
2024/10/31,电子产品,南方,5898,30,Oct-24
2024/10/31,电子产品,华东,5828,30,Oct-24
2024/10/31,电子产品,西部,5351,28,Oct-24
2024/10/31,家用电器,北方,3105,20,Oct-24
2024/10/31,家用电器,南方,2304,20,Oct-24
2024/10/31,家用电器,华东,2704,20,Oct-24
2024/10/31,家用电器,西部,2551,20,Oct-24
2024/10/31,服装服饰,北方,4137,20,Oct-24
2024/10/31,服装服饰,南方,3278,20,Oct-24
2024/10/31,服装服饰,华东,3068,20,Oct-24
2024/10/31,服装服饰,西部,2614,20,Oct-24
2024/10/31,家居用品,北方,2105,20,Oct-24
2024/10/31,家居用品,南方,1657,20,Oct-24
2024/10/31,家居用品,华东,1782,20,Oct-24
2024/10/31,家居用品,西部,1543,20,Oct-24
2024/10/31,运动户外,北方,1615,20,Oct-24
2024/10/31,运动户外,南方,1141,20,Oct-24
2024/10/31,运动户外,华东,1266,20,Oct-24
2024/10/31,运动户外,西部,1215,20,Oct-24
2024/11/1,电子产品,北方,8392,45,Nov-24
2024/11/1,电子产品,南方,6338,35,Nov-24
2024/11/1,电子产品,华东,6445,34,Nov-24
2024/11/1,电子产品,西部,6674,35,Nov-24
2024/11/1,家用电器,北方,3258,20,Nov-24
2024/11/1,家用电器,南方,2450,20,Nov-24
2024/11/1,家用电器,华东,2935,20,Nov-24
2024/11/1,家用电器,西部,2367,20,Nov-24
2024/11/1,服装服饰,北方,4558,25,Nov-24
2024/11/1,服装服饰,南方,4103,20,Nov-24
2024/11/1,服装服饰,华东,3469,20,Nov-24
2024/11/1,服装服饰,西部,5116,28,Nov-24
2024/11/1,家居用品,北方,2466,20,Nov-24
2024/11/1,家居用品,南方,2006,20,Nov-24
2024/11/1,家居用品,华东,1876,20,Nov-24
2024/11/1,家居用品,西部,1840,20,Nov-24
2024/11/1,运动户外,北方,1806,20,Nov-24
2024/11/1,运动户外,南方,1466,20,Nov-24
2024/11/1,运动户外,华东,1575,20,Nov-24
2024/11/1,运动户外,西部,1373,20,Nov-24
2024/11/2,电子产品,北方,9434,41,Nov-24
2024/11/2,电子产品,南方,6541,35,Nov-24
2024/11/2,电子产品,华东,6954,39,Nov-24
2024/11/2,电子产品,西部,8695,51,Nov-24
2024/11/2,家用电器,北方,4693,23,Nov-24
2024/11/2,家用电器,南方,3056,20,Nov-24
2024/11/2,家用电器,华东,3084,20,Nov-24
2024/11/2,家用电器,西部,3248,20,Nov-24
2024/11/2,服装服饰,北方,5766,30,Nov-24
2024/11/2,服装服饰,南方,5016,23,Nov-24
2024/11/2,服装服饰,华东,6012,28,Nov-24
2024/11/2,服装服饰,西部,4728,20,Nov-24
2024/11/2,家居用品,北方,2987,20,Nov-24
2024/11/2,家居用品,南方,2554,20,Nov-24
2024/11/2,家居用品,华东,3063,20,Nov-24
2024/11/2,家居用品,西部,2249,20,Nov-24
2024/11/2,运动户外,北方,2222,20,Nov-24
2024/11/2,运动户外,南方,1874,20,Nov-24
2024/11/2,运动户外,华东,2141,20,Nov-24
2024/11/2,运动户外,西部,1766,20,Nov-24
2024/11/3,电子产品,北方,10890,53,Nov-24
2024/11/3,电子产品,南方,7316,41,Nov-24
2024/11/3,电子产品,华东,8401,35,Nov-24
2024/11/3,电子产品,西部,8733,35,Nov-24
2024/11/3,家用电器,北方,4293,21,Nov-24
2024/11/3,家用电器,南方,3885,20,Nov-24
2024/11/3,家用电器,华东,3351,20,Nov-24
2024/11/3,家用电器,西部,4085,22,Nov-24
2024/11/3,服装服饰,北方,6901,37,Nov-24
2024/11/3,服装服饰,南方,4994,22,Nov-24
2024/11/3,服装服饰,华东,5133,28,Nov-24
2024/11/3,服装服饰,西部,5577,27,Nov-24
2024/11/3,家居用品,北方,3651,20,Nov-24
2024/11/3,家居用品,南方,2978,20,Nov-24
2024/11/3,家居用品,华东,2253,20,Nov-24
2024/11/3,家居用品,西部,1956,20,Nov-24
2024/11/3,运动户外,北方,2326,20,Nov-24
2024/11/3,运动户外,南方,1938,20,Nov-24
2024/11/3,运动户外,华东,1827,20,Nov-24
2024/11/3,运动户外,西部,2090,20,Nov-24
2024/11/4,电子产品,北方,6233,31,Nov-24
2024/11/4,电子产品,南方,5913,27,Nov-24
2024/11/4,电子产品,华东,6068,26,Nov-24
2024/11/4,电子产品,西部,7100,39,Nov-24
2024/11/4,家用电器,北方,2840,20,Nov-24
2024/11/4,家用电器,南方,3094,20,Nov-24
2024/11/4,家用电器,华东,2872,20,Nov-24
2024/11/4,家用电器,西部,2907,20,Nov-24
2024/11/4,服装服饰,北方,4965,21,Nov-24
2024/11/4,服装服饰,南方,3908,20,Nov-24
2024/11/4,服装服饰,华东,4539,20,Nov-24
2024/11/4,服装服饰,西部,4207,20,Nov-24
2024/11/4,家居用品,北方,2365,20,Nov-24
2024/11/4,家居用品,南方,1879,20,Nov-24
2024/11/4,家居用品,华东,1698,20,Nov-24
2024/11/4,家居用品,西部,1602,20,Nov-24
2024/11/4,运动户外,北方,1521,20,Nov-24
2024/11/4,运动户外,南方,1528,20,Nov-24
2024/11/4,运动户外,华东,1528,20,Nov-24
2024/11/4,运动户外,西部,1481,20,Nov-24
2024/11/5,电子产品,北方,8462,37,Nov-24
2024/11/5,电子产品,南方,6274,37,Nov-24
2024/11/5,电子产品,华东,6123,28,Nov-24
2024/11/5,电子产品,西部,6687,30,Nov-24
2024/11/5,家用电器,北方,3310,20,Nov-24
2024/11/5,家用电器,南方,2644,20,Nov-24
2024/11/5,家用电器,华东,2764,20,Nov-24
2024/11/5,家用电器,西部,2925,20,Nov-24
2024/11/5,服装服饰,北方,5047,27,Nov-24
2024/11/5,服装服饰,南方,3986,23,Nov-24
2024/11/5,服装服饰,华东,4098,20,Nov-24
2024/11/5,服装服饰,西部,3465,20,Nov-24
2024/11/5,家居用品,北方,2651,20,Nov-24
2024/11/5,家居用品,南方,2077,20,Nov-24
2024/11/5,家居用品,华东,2007,20,Nov-24
2024/11/5,家居用品,西部,2056,20,Nov-24
2024/11/5,运动户外,北方,1666,20,Nov-24
2024/11/5,运动户外,南方,1533,20,Nov-24
2024/11/5,运动户外,华东,1647,20,Nov-24
2024/11/5,运动户外,西部,1478,20,Nov-24
2024/11/6,电子产品,北方,7730,33,Nov-24
2024/11/6,电子产品,南方,7326,43,Nov-24
2024/11/6,电子产品,华东,5834,25,Nov-24
2024/11/6,电子产品,西部,6233,34,Nov-24
2024/11/6,家用电器,北方,3796,21,Nov-24
2024/11/6,家用电器,南方,2880,20,Nov-24
2024/11/6,家用电器,华东,3313,20,Nov-24
2024/11/6,家用电器,西部,2804,20,Nov-24
2024/11/6,服装服饰,北方,5226,28,Nov-24
2024/11/6,服装服饰,南方,3281,20,Nov-24
2024/11/6,服装服饰,华东,4567,20,Nov-24
2024/11/6,服装服饰,西部,4323,23,Nov-24
2024/11/6,家居用品,北方,2263,20,Nov-24
2024/11/6,家居用品,南方,2005,20,Nov-24
2024/11/6,家居用品,华东,1737,20,Nov-24
2024/11/6,家居用品,西部,1772,20,Nov-24
2024/11/6,运动户外,北方,1829,20,Nov-24
2024/11/6,运动户外,南方,1520,20,Nov-24
2024/11/6,运动户外,华东,1597,20,Nov-24
2024/11/6,运动户外,西部,1294,20,Nov-24
2024/11/7,电子产品,北方,9404,53,Nov-24
2024/11/7,电子产品,南方,7670,46,Nov-24
2024/11/7,电子产品,华东,6674,31,Nov-24
2024/11/7,电子产品,西部,6629,29,Nov-24
2024/11/7,家用电器,北方,4030,20,Nov-24
2024/11/7,家用电器,南方,2968,20,Nov-24
2024/11/7,家用电器,华东,2893,20,Nov-24
2024/11/7,家用电器,西部,3157,20,Nov-24
2024/11/7,服装服饰,北方,4253,20,Nov-24
2024/11/7,服装服饰,南方,4140,24,Nov-24
2024/11/7,服装服饰,华东,4901,25,Nov-24
2024/11/7,服装服饰,西部,3339,20,Nov-24
2024/11/7,家居用品,北方,1651,20,Nov-24
2024/11/7,家居用品,南方,2209,20,Nov-24
2024/11/7,家居用品,华东,1716,20,Nov-24
2024/11/7,家居用品,西部,1878,20,Nov-24
2024/11/7,运动户外,北方,1631,20,Nov-24
2024/11/7,运动户外,南方,1568,20,Nov-24
2024/11/7,运动户外,华东,1265,20,Nov-24
2024/11/7,运动户外,西部,1504,20,Nov-24
2024/11/8,电子产品,北方,7621,42,Nov-24
2024/11/8,电子产品,南方,6204,31,Nov-24
2024/11/8,电子产品,华东,6346,28,Nov-24
2024/11/8,电子产品,西部,5854,26,Nov-24
2024/11/8,家用电器,北方,3496,20,Nov-24
2024/11/8,家用电器,南方,2708,20,Nov-24
2024/11/8,家用电器,华东,2533,20,Nov-24
2024/11/8,家用电器,西部,2938,20,Nov-24
2024/11/8,服装服饰,北方,4252,20,Nov-24
2024/11/8,服装服饰,南方,4178,22,Nov-24
2024/11/8,服装服饰,华东,3368,20,Nov-24
2024/11/8,服装服饰,西部,4208,21,Nov-24
2024/11/8,家居用品,北方,1930,20,Nov-24
2024/11/8,家居用品,南方,1826,20,Nov-24
2024/11/8,家居用品,华东,2184,20,Nov-24
2024/11/8,家居用品,西部,1923,20,Nov-24
2024/11/8,运动户外,北方,1785,20,Nov-24
2024/11/8,运动户外,南方,1166,20,Nov-24
2024/11/8,运动户外,华东,1431,20,Nov-24
2024/11/8,运动户外,西部,1422,20,Nov-24
2024/11/9,电子产品,北方,10046,46,Nov-24
2024/11/9,电子产品,南方,8986,51,Nov-24
2024/11/9,电子产品,华东,9066,47,Nov-24
2024/11/9,电子产品,西部,9049,38,Nov-24
2024/11/9,家用电器,北方,3965,20,Nov-24
2024/11/9,家用电器,南方,3480,20,Nov-24
2024/11/9,家用电器,华东,3510,20,Nov-24
2024/11/9,家用电器,西部,3725,20,Nov-24
2024/11/9,服装服饰,北方,4950,21,Nov-24
2024/11/9,服装服饰,南方,4449,21,Nov-24
2024/11/9,服装服饰,华东,4845,25,Nov-24
2024/11/9,服装服饰,西部,5176,22,Nov-24
2024/11/9,家居用品,北方,3119,20,Nov-24
2024/11/9,家居用品,南方,2534,20,Nov-24
2024/11/9,家居用品,华东,2410,20,Nov-24
2024/11/9,家居用品,西部,2137,20,Nov-24
2024/11/9,运动户外,北方,2735,20,Nov-24
2024/11/9,运动户外,南方,1577,20,Nov-24
2024/11/9,运动户外,华东,1915,20,Nov-24
2024/11/9,运动户外,西部,2182,20,Nov-24
2024/11/10,电子产品,北方,8476,39,Nov-24
2024/11/10,电子产品,南方,10983,48,Nov-24
2024/11/10,电子产品,华东,8362,47,Nov-24
2024/11/10,电子产品,西部,9436,54,Nov-24
2024/11/10,家用电器,北方,3966,22,Nov-24
2024/11/10,家用电器,南方,3636,20,Nov-24
2024/11/10,家用电器,华东,3977,20,Nov-24
2024/11/10,家用电器,西部,3914,20,Nov-24
2024/11/10,服装服饰,北方,6216,25,Nov-24
2024/11/10,服装服饰,南方,4123,23,Nov-24
2024/11/10,服装服饰,华东,5137,27,Nov-24
2024/11/10,服装服饰,西部,4791,25,Nov-24
2024/11/10,家居用品,北方,3047,20,Nov-24
2024/11/10,家居用品,南方,2476,20,Nov-24
2024/11/10,家居用品,华东,2381,20,Nov-24
2024/11/10,家居用品,西部,2190,20,Nov-24
2024/11/10,运动户外,北方,1979,20,Nov-24
2024/11/10,运动户外,南方,1883,20,Nov-24
2024/11/10,运动户外,华东,1780,20,Nov-24
2024/11/10,运动户外,西部,2029,20,Nov-24
2024/11/11,电子产品,北方,8152,38,Nov-24
2024/11/11,电子产品,南方,7067,41,Nov-24
2024/11/11,电子产品,华东,6860,33,Nov-24
2024/11/11,电子产品,西部,6794,35,Nov-24
2024/11/11,家用电器,北方,3620,20,Nov-24
2024/11/11,家用电器,南方,2903,20,Nov-24
2024/11/11,家用电器,华东,2882,20,Nov-24
2024/11/11,家用电器,西部,3063,20,Nov-24
2024/11/11,服装服饰,北方,4540,25,Nov-24
2024/11/11,服装服饰,南方,4594,27,Nov-24
2024/11/11,服装服饰,华东,4357,21,Nov-24
2024/11/11,服装服饰,西部,4007,20,Nov-24
2024/11/11,家居用品,北方,1949,20,Nov-24
2024/11/11,家居用品,南方,1918,20,Nov-24
2024/11/11,家居用品,华东,1971,20,Nov-24
2024/11/11,家居用品,西部,1687,20,Nov-24
2024/11/11,运动户外,北方,1663,20,Nov-24
2024/11/11,运动户外,南方,1323,20,Nov-24
2024/11/11,运动户外,华东,1358,20,Nov-24
2024/11/11,运动户外,西部,1672,20,Nov-24
2024/11/12,电子产品,北方,7800,35,Nov-24
2024/11/12,电子产品,南方,5737,23,Nov-24
2024/11/12,电子产品,华东,5970,27,Nov-24
2024/11/12,电子产品,西部,5828,32,Nov-24
2024/11/12,家用电器,北方,3518,20,Nov-24
2024/11/12,家用电器,南方,3154,20,Nov-24
2024/11/12,家用电器,华东,2953,20,Nov-24
2024/11/12,家用电器,西部,2755,20,Nov-24
2024/11/12,服装服饰,北方,4277,21,Nov-24
2024/11/12,服装服饰,南方,3982,20,Nov-24
2024/11/12,服装服饰,华东,3449,20,Nov-24
2024/11/12,服装服饰,西部,3573,20,Nov-24
2024/11/12,家居用品,北方,2098,20,Nov-24
2024/11/12,家居用品,南方,2004,20,Nov-24
2024/11/12,家居用品,华东,1910,20,Nov-24
2024/11/12,家居用品,西部,1959,20,Nov-24
2024/11/12,运动户外,北方,1848,20,Nov-24
2024/11/12,运动户外,南方,1451,20,Nov-24
2024/11/12,运动户外,华东,1598,20,Nov-24
2024/11/12,运动户外,西部,1146,20,Nov-24
2024/11/13,电子产品,北方,9032,41,Nov-24
2024/11/13,电子产品,南方,7673,35,Nov-24
2024/11/13,电子产品,华东,6516,33,Nov-24
2024/11/13,电子产品,西部,5953,25,Nov-24
2024/11/13,家用电器,北方,3544,20,Nov-24
2024/11/13,家用电器,南方,3075,20,Nov-24
2024/11/13,家用电器,华东,2975,20,Nov-24
2024/11/13,家用电器,西部,2426,20,Nov-24
2024/11/13,服装服饰,北方,5073,23,Nov-24
2024/11/13,服装服饰,南方,3907,20,Nov-24
2024/11/13,服装服饰,华东,3767,20,Nov-24
2024/11/13,服装服饰,西部,3595,20,Nov-24
2024/11/13,家居用品,北方,2393,20,Nov-24
2024/11/13,家居用品,南方,1830,20,Nov-24
2024/11/13,家居用品,华东,1939,20,Nov-24
2024/11/13,家居用品,西部,1858,20,Nov-24
2024/11/13,运动户外,北方,1701,20,Nov-24
2024/11/13,运动户外,南方,1358,20,Nov-24
2024/11/13,运动户外,华东,1318,20,Nov-24
2024/11/13,运动户外,西部,1152,20,Nov-24
2024/11/14,电子产品,北方,8172,40,Nov-24
2024/11/14,电子产品,南方,6504,29,Nov-24
2024/11/14,电子产品,华东,5892,29,Nov-24
2024/11/14,电子产品,西部,7026,32,Nov-24
2024/11/14,家用电器,北方,3861,21,Nov-24
2024/11/14,家用电器,南方,3221,20,Nov-24
2024/11/14,家用电器,华东,2951,20,Nov-24
2024/11/14,家用电器,西部,2436,20,Nov-24
2024/11/14,服装服饰,北方,4086,20,Nov-24
2024/11/14,服装服饰,南方,3616,20,Nov-24
2024/11/14,服装服饰,华东,3675,20,Nov-24
2024/11/14,服装服饰,西部,4235,20,Nov-24
2024/11/14,家居用品,北方,2019,20,Nov-24
2024/11/14,家居用品,南方,1874,20,Nov-24
2024/11/14,家居用品,华东,2125,20,Nov-24
2024/11/14,家居用品,西部,1828,20,Nov-24
2024/11/14,运动户外,北方,1840,20,Nov-24
2024/11/14,运动户外,南方,1662,20,Nov-24
2024/11/14,运动户外,华东,1543,20,Nov-24
2024/11/14,运动户外,西部,1198,20,Nov-24
2024/11/15,电子产品,北方,7271,29,Nov-24
2024/11/15,电子产品,南方,6288,30,Nov-24
2024/11/15,电子产品,华东,6746,27,Nov-24
2024/11/15,电子产品,西部,6768,37,Nov-24
2024/11/15,家用电器,北方,3492,20,Nov-24
2024/11/15,家用电器,南方,3027,20,Nov-24
2024/11/15,家用电器,华东,2995,20,Nov-24
2024/11/15,家用电器,西部,2601,20,Nov-24
2024/11/15,服装服饰,北方,4672,27,Nov-24
2024/11/15,服装服饰,南方,4046,20,Nov-24
2024/11/15,服装服饰,华东,3741,20,Nov-24
2024/11/15,服装服饰,西部,3783,20,Nov-24
2024/11/15,家居用品,北方,2328,20,Nov-24
2024/11/15,家居用品,南方,1551,20,Nov-24
2024/11/15,家居用品,华东,1936,20,Nov-24
2024/11/15,家居用品,西部,1499,20,Nov-24
2024/11/15,运动户外,北方,1848,20,Nov-24
2024/11/15,运动户外,南方,1361,20,Nov-24
2024/11/15,运动户外,华东,1353,20,Nov-24
2024/11/15,运动户外,西部,1332,20,Nov-24
2024/11/16,电子产品,北方,10728,60,Nov-24
2024/11/16,电子产品,南方,8761,35,Nov-24
2024/11/16,电子产品,华东,8392,46,Nov-24
2024/11/16,电子产品,西部,8982,43,Nov-24
2024/11/16,家用电器,北方,4066,21,Nov-24
2024/11/16,家用电器,南方,3807,20,Nov-24
2024/11/16,家用电器,华东,3574,20,Nov-24
2024/11/16,家用电器,西部,3116,20,Nov-24
2024/11/16,服装服饰,北方,6200,29,Nov-24
2024/11/16,服装服饰,南方,5073,23,Nov-24
2024/11/16,服装服饰,华东,5480,29,Nov-24
2024/11/16,服装服饰,西部,4285,22,Nov-24
2024/11/16,家居用品,北方,3116,20,Nov-24
2024/11/16,家居用品,南方,2687,20,Nov-24
2024/11/16,家居用品,华东,2811,20,Nov-24
2024/11/16,家居用品,西部,2701,20,Nov-24
2024/11/16,运动户外,北方,1916,20,Nov-24
2024/11/16,运动户外,南方,2286,20,Nov-24
2024/11/16,运动户外,华东,2008,20,Nov-24
2024/11/16,运动户外,西部,1914,20,Nov-24
2024/11/17,电子产品,北方,10913,55,Nov-24
2024/11/17,电子产品,南方,9967,59,Nov-24
2024/11/17,电子产品,华东,10017,50,Nov-24
2024/11/17,电子产品,西部,7933,38,Nov-24
2024/11/17,家用电器,北方,4516,20,Nov-24
2024/11/17,家用电器,南方,3744,20,Nov-24
2024/11/17,家用电器,华东,4288,24,Nov-24
2024/11/17,家用电器,西部,3447,20,Nov-24
2024/11/17,服装服饰,北方,5644,22,Nov-24
2024/11/17,服装服饰,南方,4559,21,Nov-24
2024/11/17,服装服饰,华东,5227,26,Nov-24
2024/11/17,服装服饰,西部,4793,21,Nov-24
2024/11/17,家居用品,北方,3283,20,Nov-24
2024/11/17,家居用品,南方,2781,20,Nov-24
2024/11/17,家居用品,华东,2664,20,Nov-24
2024/11/17,家居用品,西部,2511,20,Nov-24
2024/11/17,运动户外,北方,2441,20,Nov-24
2024/11/17,运动户外,南方,1998,20,Nov-24
2024/11/17,运动户外,华东,1700,20,Nov-24
2024/11/17,运动户外,西部,1989,20,Nov-24
2024/11/18,电子产品,北方,8689,51,Nov-24
2024/11/18,电子产品,南方,6580,37,Nov-24
2024/11/18,电子产品,华东,5993,33,Nov-24
2024/11/18,电子产品,西部,7608,36,Nov-24
2024/11/18,家用电器,北方,2628,20,Nov-24
2024/11/18,家用电器,南方,3031,20,Nov-24
2024/11/18,家用电器,华东,2991,20,Nov-24
2024/11/18,家用电器,西部,2542,20,Nov-24
2024/11/18,服装服饰,北方,4353,25,Nov-24
2024/11/18,服装服饰,南方,4029,20,Nov-24
2024/11/18,服装服饰,华东,4190,20,Nov-24
2024/11/18,服装服饰,西部,3421,20,Nov-24
